PartcipantID:be31
InitialTimeStamp:10-51-06-659
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;60
1;1;11;3066
1;1;2;25096
1;1;21;27017
1;1;3;27129
1;2;1;32186
1;2;11;35184
1;2;2;57214
1;2;21;58336
1;2;3;59248
1;3;1;64304
1;3;11;67303
1;3;2;89332
1;3;21;90104
1;3;3;91364
1;4;1;96422
1;4;11;99421
1;4;2;121451
1;4;21;122605
1;4;3;123483
1;5;1;128541
1;5;11;131539
1;5;2;153569
1;5;21;154590
1;5;3;155601
1;6;1;160659
1;6;11;163658
1;6;2;185688
1;6;21;186958
1;6;3;187719
1;7;1;192776
1;7;11;195775
1;7;2;217805
1;7;3;219838
1;8;1;224896
1;8;11;227894
1;8;2;249923
1;8;21;250711
1;8;3;251956
1;9;1;257013
1;9;11;260012
1;9;2;282042
1;9;21;283380
1;9;3;284076
1;10;1;289133
1;10;11;292130
1;10;2;314160
1;10;21;314949
1;10;3;316193
1;11;1;321249
1;11;11;324249
1;11;2;346278
1;11;21;348066
1;11;3;348311
1;12;1;353368
1;12;11;356368
1;12;2;378397
1;12;21;379619
1;12;3;380430
1;13;1;385486
1;13;11;388486
1;13;2;410515
1;13;21;411370
1;13;3;412548
1;14;1;417605
1;14;11;420604
1;14;2;442634
1;14;21;443938
1;14;3;444666
1;15;1;449724
1;15;11;452722
1;15;2;474751
1;15;21;476573
1;15;3;476785
1;16;1;481842
1;16;11;484841
1;16;2;506870
1;16;21;507625
1;16;3;508902
1;17;1;513961
1;17;11;516958
1;17;2;538988
1;17;3;541021
1;18;1;546079
1;18;11;549077
1;18;2;571106
1;18;21;571879
1;18;3;573139
1;19;1;578196
1;19;11;581195
1;19;2;603224
1;19;21;604012
1;19;3;605257
1;20;1;610315
1;20;11;613314
1;20;2;635342
1;20;21;636464
1;20;3;637375
1;21;1;642418
1;21;11;645415
1;21;2;667444
1;21;21;668133
1;21;3;669477
1;22;1;674535
1;22;11;677533
1;22;2;699563
1;22;21;700900
1;22;3;701595
1;23;1;706652
1;23;11;709651
1;23;2;731681
1;23;21;732819
1;23;3;733715
1;24;1;738770
1;24;11;741769
1;24;2;763800
1;24;21;764621
1;24;3;765832
2;0;4;770888
2;1;1;830932
2;1;11;833941
2;1;2;855971
2;1;21;857226
2;1;3;858003
2;2;1;863060
2;2;11;866060
2;2;2;888090
2;2;21;889327
2;2;3;890122
2;3;1;895179
2;3;11;898178
2;3;2;920208
2;3;21;921062
2;3;3;922240
2;4;1;927287
2;4;11;930279
2;4;2;952308
2;4;21;953146
2;4;3;954341
2;5;1;959399
2;5;11;962397
2;5;2;984425
2;5;21;985032
2;5;3;986460
2;6;1;991517
2;6;11;994516
2;6;2;1016545
2;6;21;1017316
2;6;3;1018577
2;7;1;1023636
2;7;11;1026634
2;7;2;1048664
2;7;21;1049569
2;7;3;1050698
2;8;1;1055754
2;8;11;1058753
2;8;2;1080782
2;8;21;1082321
2;8;3;1082814
2;9;1;1087871
2;9;11;1090870
2;9;2;1112899
2;9;21;1114256
2;9;3;1114933
2;10;1;1119989
2;10;11;1122989
2;10;2;1145019
2;10;21;1145989
2;10;3;1147052
2;11;1;1152108
2;11;11;1155107
2;11;2;1177137
2;11;21;1177809
2;11;3;1179170
2;12;1;1184227
2;12;11;1187226
2;12;2;1209254
2;12;21;1210077
2;12;3;1211288
2;13;1;1216344
2;13;11;1219344
2;13;2;1241374
2;13;21;1242079
2;13;3;1243406
2;14;1;1248464
2;14;11;1251463
2;14;2;1273491
2;14;21;1274097
2;14;3;1275524
2;15;1;1280583
2;15;11;1283581
2;15;2;1305610
2;15;21;1306331
2;15;3;1307643
2;16;1;1312700
2;16;11;1315699
2;16;2;1337728
2;16;21;1339466
2;16;3;1339762
2;17;1;1344818
2;17;11;1347817
2;17;2;1369846
2;17;21;1370517
2;17;3;1371880
2;18;1;1376936
2;18;11;1379935
2;18;2;1401965
2;18;21;1402687
2;18;3;1403997
2;19;1;1409056
2;19;11;1412054
2;19;2;1434084
2;19;21;1434889
2;19;3;1436117
2;20;1;1441173
2;20;11;1444172
2;20;2;1466201
2;20;21;1467590
2;20;3;1468234
2;21;1;1473292
2;21;11;1476290
2;21;2;1498320
2;21;21;1498940
2;21;3;1500351
2;22;1;1505410
2;22;11;1508409
2;22;2;1530439
2;22;21;1531210
2;22;3;1532472
2;23;1;1537529
2;23;11;1540527
2;23;2;1562557
2;23;21;1563362
2;23;3;1564588
2;24;1;1569647
2;24;11;1572645
2;24;2;1594675
2;24;21;1595297
2;24;3;1596706
3;0;4;1601764
3;1;1;1661819
3;1;11;1664816
3;1;2;1686845
3;1;21;1687418
3;1;3;1688879
3;2;1;1693933
3;2;11;1696934
3;2;2;1718964
3;2;21;1719568
3;2;3;1720997
3;3;1;1726054
3;3;11;1729052
3;3;2;1751081
3;3;21;1751954
3;3;3;1753115
3;4;1;1758172
3;4;11;1761171
3;4;2;1783201
3;4;21;1784106
3;4;3;1785233
3;5;1;1790291
3;5;11;1793289
3;5;2;1815319
3;5;21;1816074
3;5;3;1817352
3;6;1;1822409
3;6;11;1825407
3;6;2;1847437
3;6;21;1848126
3;6;3;1849469
3;7;1;1854527
3;7;11;1857526
3;7;2;1879556
3;7;21;1880644
3;7;3;1881588
3;8;1;1886646
3;8;11;1889645
3;8;2;1911691
3;8;21;1912429
3;8;3;1913723
3;9;1;1918770
3;9;11;1921780
3;9;2;1943809
3;9;21;1944597
3;9;3;1945841
3;10;1;1950898
3;10;11;1953898
3;10;2;1975926
3;10;21;1976698
3;10;3;1977960
3;11;1;1983018
3;11;11;1986016
