PartcipantID:be20
InitialTimeStamp:10-52-36-809
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;61
1;1;11;3065
1;1;2;25095
1;1;21;26232
1;1;3;27127
1;2;1;32184
1;2;11;35183
1;2;2;57212
1;2;21;58217
1;2;3;59245
1;3;1;64301
1;3;11;67300
1;3;2;89329
1;3;21;90151
1;3;3;91361
1;4;1;96403
1;4;11;99401
1;4;2;121431
1;4;21;122402
1;4;3;123463
1;5;1;128521
1;5;11;131519
1;5;2;153549
1;5;21;154203
1;5;3;155580
1;6;1;160638
1;6;11;163637
1;6;2;185666
1;6;21;186404
1;6;3;187698
1;7;1;192757
1;7;11;195755
1;7;2;217783
1;7;21;218622
1;7;3;219816
1;8;1;224873
1;8;11;227873
1;8;2;249918
1;8;21;250507
1;8;3;251951
1;9;1;257008
1;9;11;260007
1;9;2;282036
1;9;21;283007
1;9;3;284068
1;10;1;289126
1;10;11;292124
1;10;2;314154
1;10;21;314758
1;10;3;316186
1;11;1;321244
1;11;11;324242
1;11;2;346271
1;11;21;346977
1;11;3;348304
1;12;1;353362
1;12;11;356360
1;12;2;378389
1;12;21;379111
1;12;3;380422
1;13;1;385481
1;13;11;388478
1;13;2;410505
1;13;21;411045
1;13;3;412539
1;14;1;417596
1;14;11;420595
1;14;2;442625
1;14;21;443263
1;14;3;444657
1;15;1;449715
1;15;11;452714
1;15;2;474743
1;15;21;476564
1;15;3;476776
1;16;1;481833
1;16;11;484831
1;16;2;506862
1;16;21;507648
1;16;3;508893
1;17;1;513950
1;17;11;516949
1;17;2;538978
1;17;21;540032
1;17;3;541011
1;18;1;546058
1;18;11;549067
1;18;2;571097
1;18;21;571601
1;18;3;573128
1;19;1;578186
1;19;11;581184
1;19;2;603214
1;19;21;604885
1;19;3;605246
1;20;1;610304
1;20;11;613302
1;20;2;635331
1;20;21;635853
1;20;3;637364
1;21;1;642422
1;21;11;645420
1;21;2;667449
1;21;21;668071
1;21;3;669481
1;22;1;674540
1;22;11;677538
1;22;2;699568
1;22;21;700105
1;22;3;701601
1;23;1;706658
1;23;11;709655
1;23;2;731685
1;23;21;732223
1;23;3;733716
1;24;1;738775
1;24;11;741773
1;24;2;763803
1;24;21;764291
1;24;3;765836
2;0;4;770890
2;1;1;830933
2;1;11;833943
2;1;2;855974
2;1;21;856661
2;1;3;858005
2;2;1;863062
2;2;11;866061
2;2;2;888090
2;2;21;889761
2;2;3;890123
2;3;1;895180
2;3;11;898179
2;3;2;920225
2;3;21;920795
2;3;3;922257
2;4;1;927314
2;4;11;930313
2;4;2;952343
2;4;21;952998
2;4;3;954375
2;5;1;959432
2;5;11;962431
2;5;2;984460
2;5;21;985182
2;5;3;986493
2;6;1;991549
2;6;11;994548
2;6;2;1016577
2;6;21;1017083
2;6;3;1018610
2;7;1;1023668
2;7;11;1026667
2;7;2;1048695
2;7;21;1049551
2;7;3;1050729
2;8;1;1055786
2;8;11;1058784
2;8;2;1080814
2;8;21;1081352
2;8;3;1082846
2;9;1;1087904
2;9;11;1090902
2;9;2;1112932
2;9;21;1113503
2;9;3;1114963
2;10;1;1120021
2;10;11;1123020
2;10;2;1145049
2;10;21;1145637
2;10;3;1147083
2;11;1;1152138
2;11;11;1155138
2;11;2;1177167
2;11;21;1178522
2;11;3;1179199
2;12;1;1184258
2;12;11;1187256
2;12;2;1209286
2;12;21;1209773
2;12;3;1211317
2;13;1;1216375
2;13;11;1219373
2;13;2;1241401
2;13;21;1242157
2;13;3;1243434
2;14;1;1248492
2;14;11;1251491
2;14;2;1273519
2;14;21;1274075
2;14;3;1275552
2;15;1;1280610
2;15;11;1283609
2;15;2;1305653
2;15;21;1306309
2;15;3;1307688
2;16;1;1312744
2;16;11;1315743
2;16;2;1337772
2;16;21;1338377
2;16;3;1339805
2;17;1;1344863
2;17;11;1347861
2;17;2;1369889
2;17;21;1370912
2;17;3;1371923
2;18;1;1376981
2;18;11;1379979
2;18;2;1402007
2;18;21;1402396
2;18;3;1404040
2;19;1;1409097
2;19;11;1412097
2;19;2;1434126
2;19;21;1434614
2;19;3;1436159
2;20;1;1441216
2;20;11;1444214
2;20;2;1466244
2;20;21;1466699
2;20;3;1468276
2;21;1;1473333
2;21;11;1476332
2;21;2;1498361
2;21;21;1499033
2;21;3;1500394
2;22;1;1505451
2;22;11;1508450
2;22;2;1530479
2;22;21;1531051
2;22;3;1532512
2;23;1;1537570
2;23;11;1540568
2;23;2;1562612
2;23;21;1563234
2;23;3;1564645
2;24;1;1569703
2;24;11;1572702
2;24;2;1594731
2;24;21;1595302
2;24;3;1596764
3;0;4;1601820
3;1;1;1661873
3;1;11;1664872
3;1;2;1686900
3;1;21;1687440
3;1;3;1688933
3;2;1;1693991
3;2;11;1696990
3;2;2;1719018
3;2;21;1719690
3;2;3;1721052
3;3;1;1726109
3;3;11;1729107
3;3;2;1751137
3;3;21;1751675
3;3;3;1753169
3;4;1;1758227
3;4;11;1761225
3;4;2;1783254
3;4;21;1783676
3;4;3;1785286
3;5;1;1790345
3;5;11;1793342
3;5;2;1815371
3;5;21;1816027
3;5;3;1817403
3;6;1;1822462
3;6;11;1825461
3;6;2;1847490
3;6;21;1848078
3;6;3;1849523
3;7;1;1854581
3;7;11;1857579
3;7;2;1879608
3;7;21;1880196
3;7;3;1881639
3;8;1;1886698
3;8;11;1889695
3;8;2;1911726
3;8;21;1912730
3;8;3;1913757
3;9;1;1918787
3;9;11;1921798
3;9;2;1943826
3;9;21;1944498
3;9;3;1945858
3;10;1;1950917
3;10;11;1953915
3;10;2;1975944
3;10;21;1976499
3;10;3;1977978
3;11;1;1983034
3;11;11;1986032
3;11;2;2008062
3;11;21;2009317
3;11;3;2010095
3;12;1;2015153
3;12;11;2018150
3;12;2;2040179
3;12;21;2040785
3;12;3;2042213
3;13;1;2047271
3;13;11;2050268
3;13;2;2072298
3;13;21;2072803
3;13;3;2074330
3;14;1;2079386
