PartcipantID:be33
InitialTimeStamp:17-59-13-527
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;52
1;1;11;3053
1;1;2;25070
1;1;21;26060
1;1;3;27089
1;2;1;32125
1;2;11;35129
1;2;2;57148
1;2;21;57620
1;2;3;59178
1;3;1;64217
1;3;11;67227
1;3;2;89244
1;3;21;90592
1;3;3;91263
1;4;1;96304
1;4;11;99310
1;4;2;121326
1;4;21;122085
1;4;3;123340
1;5;1;128378
1;5;11;131382
1;5;2;153409
1;5;21;154470
1;5;3;155437
1;6;1;160479
1;6;11;163482
1;6;2;185498
1;6;21;186987
1;6;3;187519
1;7;1;192557
1;7;11;195563
1;7;2;217579
1;7;21;218755
1;7;3;219596
1;8;1;224635
1;8;11;227638
1;8;2;249654
1;8;21;251102
1;8;3;251685
1;9;1;256728
1;9;11;259731
1;9;2;281746
1;9;21;282833
1;9;3;283767
1;10;1;288808
1;10;11;291812
1;10;2;313827
1;10;21;315647
1;10;3;315844
1;11;1;320880
1;11;11;323887
1;11;2;345902
1;11;21;346472
1;11;3;347920
1;12;1;352959
1;12;11;355964
1;12;2;377990
1;12;21;379747
1;12;3;380011
1;13;1;385047
1;13;11;388050
1;13;2;410067
1;13;21;410660
1;13;3;412086
1;14;1;417127
1;14;11;420130
1;14;2;442146
1;14;21;442654
1;14;3;444166
1;15;1;449204
1;15;11;452209
1;15;2;474227
1;15;21;475103
1;15;3;476240
1;16;1;481283
1;16;11;484285
1;16;2;506301
1;16;21;506905
1;16;3;508323
1;17;1;513364
1;17;11;516373
1;17;2;538392
1;17;21;539052
1;17;3;540483
1;18;1;545525
1;18;11;548532
1;18;2;570549
1;18;21;571016
1;18;3;572564
1;19;1;577605
1;19;11;580609
1;19;2;602628
1;19;21;603761
1;19;3;604645
1;20;1;609685
1;20;11;612691
1;20;2;634708
1;20;21;636269
1;20;3;636725
1;21;1;641765
1;21;11;644771
1;21;2;666789
1;21;21;668519
1;21;3;668806
1;22;1;673845
1;22;11;676847
1;22;2;698863
1;22;21;700801
1;22;3;700895
1;23;1;705936
1;23;11;708938
1;23;2;730954
1;23;21;731783
1;23;3;732975
1;24;1;738015
1;24;11;741018
1;24;2;763034
1;24;21;763966
1;24;3;765065
2;0;4;770096
2;1;1;830138
2;1;11;833142
2;1;2;855161
2;1;21;855795
2;1;3;857180
2;2;1;862222
2;2;11;865231
2;2;2;887248
2;2;21;887790
2;2;3;889265
2;3;1;894301
2;3;11;897307
2;3;2;919322
2;3;21;920123
2;3;3;921351
2;4;1;926393
2;4;11;929399
2;4;2;951418
2;4;3;953448
2;5;1;958487
2;5;11;961494
2;5;2;983520
2;5;21;984315
2;5;3;985548
2;6;1;990588
2;6;11;993588
2;6;2;1015606
2;6;21;1016150
2;6;3;1017625
2;7;1;1022664
2;7;11;1025667
2;7;2;1047684
2;7;21;1048427
2;7;3;1049702
2;8;1;1054740
2;8;11;1057749
2;8;2;1079763
2;8;21;1080527
2;8;3;1081783
2;9;1;1086822
2;9;11;1089830
2;9;2;1111843
2;9;3;1113874
2;10;1;1118917
2;10;11;1121922
2;10;2;1143939
2;10;21;1144708
2;10;3;1145959
2;11;1;1150999
2;11;11;1154005
2;11;2;1176022
2;11;21;1176709
2;11;3;1178039
2;12;1;1183077
2;12;11;1186084
2;12;2;1208099
2;12;21;1208921
2;12;3;1210123
2;13;1;1215159
2;13;11;1218165
2;13;2;1240180
2;13;21;1240772
2;13;3;1242197
2;14;1;1247237
2;14;11;1250242
2;14;2;1272258
2;14;21;1272824
2;14;3;1274274
2;15;1;1279317
2;15;11;1282324
2;15;2;1304351
2;15;21;1304962
2;15;3;1306371
2;16;1;1311411
2;16;11;1314415
2;16;2;1336433
2;16;21;1337532
2;16;3;1338453
2;17;1;1343495
2;17;11;1346498
2;17;2;1368516
2;17;21;1369025
2;17;3;1370537
2;18;1;1375574
2;18;11;1378580
2;18;2;1400596
2;18;21;1401908
2;18;3;1402616
2;19;1;1407656
2;19;11;1410665
2;19;2;1432684
2;19;21;1433486
2;19;3;1434713
2;20;1;1439754
2;20;11;1442762
2;20;2;1464777
2;20;21;1466174
2;20;3;1466796
2;21;1;1471834
2;21;11;1474840
2;21;2;1496857
2;21;21;1497964
2;21;3;1498885
2;22;1;1503926
2;22;11;1506930
2;22;2;1528946
2;22;21;1529459
2;22;3;1530964
2;23;1;1536004
2;23;11;1539008
2;23;2;1561023
2;23;21;1561953
2;23;3;1563042
2;24;1;1568078
2;24;11;1571087
2;24;2;1593104
2;24;21;1593861
2;24;3;1595124
3;0;4;1600163
3;1;1;1660212
3;1;11;1663216
3;1;2;1685231
3;1;21;1685767
3;1;3;1687252
3;2;1;1692290
3;2;11;1695297
3;2;2;1717324
3;2;21;1717844
3;2;3;1719345
3;3;1;1724386
3;3;11;1727390
3;3;2;1749418
3;3;21;1749913
3;3;3;1751438
3;4;1;1756477
3;4;11;1759482
3;4;2;1781499
3;4;21;1782209
3;4;3;1783527
3;5;1;1788569
3;5;11;1791575
3;5;2;1813591
3;5;21;1814418
3;5;3;1815607
3;6;1;1820646
3;6;11;1823649
3;6;2;1845665
3;6;21;1846514
3;6;3;1847695
3;7;1;1852738
3;7;11;1855743
3;7;2;1877759
3;7;21;1879578
3;7;3;1879775
3;8;1;1884817
3;8;11;1887823
3;8;2;1909841
3;8;21;1910562
3;8;3;1911857
3;9;1;1916901
3;9;11;1919906
3;9;2;1941922
3;9;21;1942719
3;9;3;1943947
3;10;1;1948987
3;10;11;1951993
3;10;2;1974009
3;10;21;1974511
3;10;3;1976028
3;11;1;1981069
3;11;11;1984078
3;11;2;2006096
3;11;21;2006899
3;11;3;2008116
3;12;1;2013157
3;12;11;2016162
3;12;2;2038178
3;12;21;2039719
3;12;3;2040194
3;13;1;2045233
3;13;11;2048239
3;13;2;2070256
3;13;21;2070748
3;13;3;2072272
3;14;1;2077315
3;14;11;2080314
3;14;2;2102330
3;14;21;2103068
3;14;3;2104347
3;15;1;2109387
3;15;11;2112391
3;15;2;2134408
3;15;21;2136131
3;15;3;2136427
3;16;1;2141470
3;16;11;2144476
3;16;2;2166490
3;16;21;2167743
3;16;3;2168511
3;17;1;2173551
3;17;11;2176557
3;17;2;2198572
3;17;21;2199285
3;17;3;2200602
3;18;1;2205645
3;18;11;2208651
3;18;2;2230666
3;18;21;2231231
3;18;3;2232686
3;19;1;2237726
3;19;11;2240734
3;19;2;2262751
3;19;21;2263639
3;19;3;2264764
3;20;1;2269807
3;20;11;2272811
3;20;2;2294827
3;20;21;2296247
3;20;3;2296845
3;21;1;2301887
3;21;11;2304894
3;21;2;2326919
3;21;21;2327703
3;21;3;2328938
3;22;1;2333978
3;22;11;2336983
3;22;2;2358999
3;22;21;2360045
3;22;3;2361019
3;23;1;2366056
3;23;11;2369064
3;23;2;2391081
3;23;21;2391978
3;23;3;2393098
3;24;1;2398139
3;24;11;2401144
3;24;2;2423161
3;24;21;2424188
3;24;3;2425177
3;24;5;2430214
