PartcipantID:be24
InitialTimeStamp:14-56-12-013
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;23;1;705865
1;23;11;708875
1;23;2;730894
1;23;21;731412
1;23;3;732908
1;24;1;737949
1;24;11;740959
1;24;2;762974
1;24;21;763415
1;24;3;764992
2;0;4;770030
2;1;1;830070
2;1;11;833078
2;1;2;855104
2;1;21;855644
2;1;3;857134
2;2;1;862176
2;2;11;865179
2;2;2;887195
2;2;21;887897
2;2;3;889226
2;3;1;894267
2;3;11;897272
2;3;2;919286
2;3;21;919810
2;3;3;921316
2;4;1;926360
2;4;11;929365
2;4;2;951382
2;4;21;951833
2;4;3;953402
2;5;1;958442
2;5;11;961448
2;5;2;983466
2;5;21;983895
2;5;3;985483
2;6;1;990523
2;6;11;993528
2;6;2;1015545
2;6;21;1016351
2;6;3;1017567
2;7;1;1022611
2;7;11;1025618
2;7;2;1047635
2;7;21;1048177
2;7;3;1049656
2;8;1;1054695
2;8;11;1057700
2;8;2;1079716
2;8;21;1080949
2;8;3;1081734
2;9;1;1086773
2;9;11;1089777
2;9;2;1111796
2;9;21;1112245
2;9;3;1113812
2;10;1;1118856
2;10;11;1121862
2;10;2;1143877
2;10;21;1144564
2;10;3;1145906
2;11;1;1150949
2;11;11;1153957
2;11;2;1175973
2;11;21;1176621
2;11;3;1177992
2;12;1;1183035
2;12;11;1186039
2;12;2;1208068
2;12;21;1208744
2;12;3;1210096
2;13;1;1215141
2;13;11;1218145
2;13;2;1260100
2;13;21;1261486
2;13;3;1262119
2;14;1;1267155
2;14;11;1270160
2;14;2;1292177
2;14;21;1292598
2;14;3;1294192
2;15;1;1299236
2;15;11;1302241
2;15;2;1324257
2;15;21;1325069
2;15;3;1326276
2;16;1;1331315
2;16;11;1334320
2;16;2;1356336
2;16;21;1356797
2;16;3;1358367
2;17;1;1363408
2;17;11;1366415
2;17;2;1388431
2;17;21;1388993
2;17;3;1390508
2;18;1;1395549
2;18;11;1398555
2;18;2;1420572
2;18;21;1421093
2;18;3;1422589
2;19;1;1427629
2;19;11;1430636
2;19;2;1452651
2;19;21;1453043
2;19;3;1454671
2;20;1;1459709
2;20;11;1462715
2;20;2;1484741
2;20;21;1485234
2;20;3;1486771
2;21;1;1491813
2;21;11;1494817
2;21;2;1516835
2;21;21;1517456
2;21;3;1518852
2;22;1;1523892
2;22;11;1526899
2;22;2;1548915
2;22;21;1549679
2;22;3;1550934
2;23;1;1555977
2;23;11;1558980
2;23;2;1581007
2;23;21;1581601
2;23;3;1583027
2;24;1;1588071
2;24;11;1591074
2;24;2;1613102
2;24;21;1613580
2;24;3;1615122
3;0;4;1620161
3;1;1;1680204
3;1;11;1683210
3;1;2;1705224
3;1;21;1705672
3;1;3;1707247
3;2;1;1712285
3;2;11;1715289
3;2;2;1737306
3;2;21;1738032
3;2;3;1739325
3;3;1;1744367
3;3;11;1747373
3;3;2;1769391
3;3;21;1770047
3;3;3;1771409
3;4;1;1776452
3;4;11;1779457
3;4;2;1801475
3;4;21;1801952
3;4;3;1803492
3;5;1;1808530
3;5;11;1811533
3;5;2;1833548
3;5;21;1833949
3;5;3;1835568
3;6;1;1840609
3;6;11;1843613
3;6;2;1865631
3;6;21;1866128
3;6;3;1867647
3;7;1;1872686
3;7;11;1875692
3;7;2;1897710
3;7;21;1898350
3;7;3;1899728
3;8;1;1904767
3;8;11;1907776
3;8;2;1929794
3;8;21;1930257
3;8;3;1931809
3;9;1;1936853
3;9;11;1939859
3;9;2;1961875
3;9;21;1962355
3;9;3;1963897
3;10;1;1968937
3;10;11;1971943
3;10;2;1993960
3;10;21;1994645
3;10;3;1995978
3;11;1;2001021
3;11;11;2004026
3;11;2;2026044
3;11;21;2026556
3;11;3;2028063
3;12;1;2033103
3;12;11;2036105
3;12;2;2058122
3;12;21;2058867
3;12;3;2060146
3;13;1;2065185
3;13;11;2068190
3;13;2;2090205
3;13;21;2090739
3;13;3;2092237
3;14;1;2097281
3;14;11;2100292
3;14;2;2122309
3;14;21;2122797
3;14;3;2124327
3;15;1;2129368
3;15;11;2132374
3;15;2;2154390
3;15;21;2154846
3;15;3;2156410
3;16;1;2161449
3;16;11;2164454
3;16;2;2186472
3;16;21;2187043
3;16;3;2188499
3;17;1;2193542
3;17;11;2196548
3;17;2;2218566
3;17;21;2219036
3;17;3;2220594
3;18;1;2225638
3;18;11;2228644
3;18;2;2250672
3;18;21;2251211
3;18;3;2252699
3;19;1;2257742
3;19;11;2260751
3;19;2;2282770
3;19;21;2283385
3;19;3;2284785
3;20;1;2289826
3;20;11;2292830
3;20;2;2314857
3;20;21;2315240
3;20;3;2316889
3;21;1;2321928
3;21;11;2324935
3;21;2;2346953
3;21;21;2347367
3;21;3;2348967
3;22;1;2354009
3;22;11;2357017
3;22;2;2379033
3;22;21;2379484
3;22;3;2381054
3;23;1;2386095
3;23;11;2389101
3;23;2;2411119
3;23;21;2411987
3;23;3;2413140
3;24;1;2418184
3;24;11;2421190
3;24;2;2443205
3;24;21;2443621
3;24;3;2445221
3;24;5;2450258
