PartcipantID:be18
InitialTimeStamp:15-14-03-349
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;59
1;1;11;3064
1;1;2;25095
1;1;21;26632
1;1;3;27127
1;2;1;32184
1;2;11;35183
1;2;2;57213
1;2;21;57734
1;2;3;59246
1;3;1;64303
1;3;11;67302
1;3;2;89332
1;3;21;90703
1;3;3;91364
1;4;1;96422
1;4;11;99420
1;4;2;121450
1;4;21;122389
1;4;3;123483
1;5;1;128541
1;5;11;131539
1;5;2;153568
1;5;21;154557
1;5;3;155602
1;6;1;160659
1;6;11;163658
1;6;2;185688
1;6;21;186609
1;6;3;187720
1;7;1;192778
1;7;11;195777
1;7;2;217806
1;7;21;219712
1;7;3;219839
1;8;1;224897
1;8;11;227895
1;8;2;249925
1;8;21;250964
1;8;3;251958
1;9;1;257015
1;9;11;260013
1;9;2;282044
1;9;21;282998
1;9;3;284077
1;10;1;289134
1;10;11;292132
1;10;2;314162
1;10;21;315100
1;10;3;316195
1;11;1;321253
1;11;11;324251
1;11;2;346279
1;11;21;347086
1;11;3;348312
1;12;1;353370
1;12;11;356370
1;12;2;378399
1;12;21;379721
1;12;3;380431
1;13;1;385490
1;13;11;388488
1;13;2;410517
1;13;21;411340
1;13;3;412551
1;14;1;417609
1;14;11;420607
1;14;2;442637
1;14;21;444007
1;14;3;444669
1;15;1;449725
1;15;11;452726
1;15;2;474755
1;15;21;475377
1;15;3;476788
1;16;1;481846
1;16;11;484843
1;16;2;506874
1;16;21;507779
1;16;3;508907
1;17;1;513963
1;17;11;516963
1;17;2;538992
1;17;21;539881
1;17;3;541026
1;18;1;546083
1;18;11;549081
1;18;2;571111
1;18;21;571933
1;18;3;573144
1;19;1;578201
1;19;11;581200
1;19;2;603230
1;19;21;604368
1;19;3;605262
1;20;1;610318
1;20;11;613318
1;20;2;635350
1;20;21;637253
1;20;3;637381
1;21;1;642439
1;21;11;645437
1;21;2;667466
1;21;21;668372
1;21;3;669499
1;22;1;674558
1;22;11;677556
1;22;2;699585
1;22;21;700707
1;22;3;701618
1;23;1;706675
1;23;11;709675
1;23;2;731705
1;23;21;733059
1;23;3;733736
1;24;1;738793
1;24;11;741793
1;24;2;763822
1;24;21;765261
1;24;3;765855
2;0;4;770912
2;1;1;830955
2;1;11;833949
2;1;2;855978
2;1;21;856834
2;1;3;858011
2;2;1;863069
2;2;11;866067
2;2;2;888097
2;2;21;889186
2;2;3;890130
2;3;1;895186
2;3;11;898186
2;3;2;920216
2;3;21;921103
2;3;3;922249
2;4;1;927307
2;4;11;930305
2;4;2;952335
2;4;21;953705
2;4;3;954367
2;5;1;959425
2;5;11;962424
2;5;2;984454
2;5;21;985407
2;5;3;986485
2;6;1;991544
2;6;11;994542
2;6;2;1016573
2;6;3;1018604
2;7;1;1023663
2;7;11;1026661
2;7;2;1048690
2;7;21;1049595
2;7;3;1050722
2;8;1;1055780
2;8;11;1058779
2;8;2;1080809
2;8;21;1081581
2;8;3;1082841
2;9;1;1087899
2;9;11;1090897
2;9;2;1112927
2;9;21;1114049
2;9;3;1114960
2;10;1;1120016
2;10;11;1123016
2;10;2;1145046
2;10;21;1146301
2;10;3;1147078
2;11;1;1152118
2;11;11;1155118
2;11;2;1177148
2;11;21;1178470
2;11;3;1179181
2;12;1;1184239
2;12;11;1187237
2;12;2;1209267
2;12;21;1210288
2;12;3;1211298
2;13;1;1216357
2;13;11;1219356
2;13;2;1241386
2;13;21;1242424
2;13;3;1243419
2;14;1;1248476
2;14;11;1251475
2;14;2;1273504
2;14;21;1274359
2;14;3;1275538
2;15;1;1280593
2;15;11;1283593
2;15;2;1305623
2;15;21;1306945
2;15;3;1307655
2;16;1;1312712
2;16;11;1315712
2;16;2;1337743
2;16;21;1338712
2;16;3;1339774
2;17;1;1344832
2;17;11;1347830
2;17;2;1369860
2;17;21;1370781
2;17;3;1371892
2;18;1;1376950
2;18;11;1379949
2;18;2;1401979
2;18;21;1402934
2;18;3;1404010
2;19;1;1409068
2;19;11;1412068
2;19;2;1434097
2;19;21;1435186
2;19;3;1436130
2;20;1;1441188
2;20;11;1444185
2;20;2;1466215
2;20;21;1467288
2;20;3;1468248
2;21;1;1473305
2;21;11;1476304
2;21;2;1498334
2;21;21;1499256
2;21;3;1500367
2;22;1;1505425
2;22;11;1508423
2;22;2;1530454
2;22;21;1531458
2;22;3;1532486
2;23;1;1537544
2;23;11;1540542
2;23;2;1562572
2;23;21;1564544
2;23;3;1564604
2;24;1;1569663
2;24;11;1572660
2;24;2;1594691
2;24;21;1595611
2;24;3;1596723
3;0;4;1601778
3;1;1;1661824
3;1;11;1664833
3;1;2;1686862
3;1;21;1687701
3;1;3;1688895
3;2;1;1693954
3;2;11;1696952
3;2;2;1718981
3;2;21;1719720
3;2;3;1721014
3;3;1;1726071
3;3;11;1729069
3;3;2;1751100
3;3;21;1752105
3;3;3;1753132
3;4;1;1758191
3;4;11;1761189
3;4;2;1783218
3;4;21;1784257
3;4;3;1785250
3;5;1;1790308
3;5;11;1793307
3;5;2;1815337
3;5;21;1816376
3;5;3;1817369
3;6;1;1822427
3;6;11;1825426
3;6;2;1847455
3;6;21;1848494
3;6;3;1849488
3;7;1;1854547
3;7;11;1857544
3;7;2;1879575
3;7;21;1880696
3;7;3;1881607
3;8;1;1886665
3;8;11;1889663
3;8;2;1911693
3;8;21;1912632
3;8;3;1913726
3;9;1;1918784
3;9;11;1921782
3;9;2;1943812
3;9;21;1944767
3;9;3;1945844
3;10;1;1950902
3;10;11;1953901
3;10;2;1975930
3;10;21;1976869
3;10;3;1977962
3;11;1;1983019
3;11;11;1986019
3;11;2;2008049
3;11;21;2008720
3;11;3;2010082
3;12;1;2015139
3;12;11;2018138
3;12;2;2040168
3;12;21;2041072
3;12;3;2042200
3;13;1;2047258
3;13;11;2050257
3;13;2;2072287
3;13;21;2073225
3;13;3;2074318
3;14;1;2079376
3;14;11;2082375
3;14;2;2104405
3;14;21;2105343
3;14;3;2106439
3;15;1;2111495
3;15;11;2114494
3;15;2;2136523
3;15;21;2137695
3;15;3;2138556
3;16;1;2143613
3;16;11;2146612
3;16;2;2168641
3;16;21;2169631
3;16;3;2170675
3;17;1;2175731
3;17;11;2178731
3;17;2;2200761
3;17;21;2202249
3;17;3;2202794
3;18;1;2207851
3;18;11;2210850
3;18;2;2232879
3;18;21;2234001
3;18;3;2234912
3;19;1;2239970
3;19;11;2242968
3;19;2;2264997
3;19;21;2266037
3;19;3;2267032
3;20;1;2272088
3;20;11;2275087
3;20;2;2297117
3;20;21;2298071
3;20;3;2299149
3;21;1;2304207
3;21;11;2307205
3;21;2;2329235
3;21;21;2329973
3;21;3;2331268
3;22;1;2336324
3;22;11;2339324
3;22;2;2361355
3;22;21;2362258
3;22;3;2363386
3;23;1;2368444
3;23;11;2371443
3;23;2;2393475
3;23;21;2394261
3;23;3;2395504
3;24;1;2400563
3;24;11;2403562
3;24;2;2425591
3;24;21;2426629
3;24;3;2427623
3;24;5;2432681
