PartcipantID:be21
InitialTimeStamp:14-54-19-595
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;53
1;1;11;3052
1;1;2;25081
1;1;21;25572
1;1;3;27105
1;2;1;32128
1;2;11;35130
1;2;2;57146
1;2;21;57950
1;2;3;59174
1;3;1;64216
1;3;11;67221
1;3;2;89240
1;3;21;90108
1;3;3;91261
1;4;1;96301
1;4;11;99305
1;4;2;121332
1;4;21;122104
1;4;3;123357
1;5;1;128391
1;5;11;131396
1;5;2;153422
1;5;21;153965
1;5;3;155452
1;6;1;160487
1;6;11;163485
1;6;2;185503
1;6;21;186431
1;6;3;187518
1;7;1;192559
1;7;11;195563
1;7;2;217590
1;7;3;219621
1;8;1;224653
1;8;11;227652
1;8;2;249680
1;8;21;250426
1;8;3;251712
1;9;1;256752
1;9;11;259758
1;9;2;281775
1;9;21;282215
1;9;3;283794
1;10;1;288834
1;10;11;291837
1;10;2;313853
1;10;21;314632
1;10;3;315872
1;11;1;320910
1;11;11;323915
1;11;2;345943
1;11;21;346485
1;11;3;347976
1;12;1;353020
1;12;11;356023
1;12;2;378038
1;12;21;378545
1;12;3;380057
1;13;1;385099
1;13;11;388103
1;13;2;410118
1;13;21;410902
1;13;3;412148
1;14;1;417189
1;14;11;420191
1;14;2;442218
1;14;21;442751
1;14;3;444239
1;15;1;449280
1;15;11;452286
1;15;2;474301
1;15;21;475323
1;15;3;476322
1;16;1;481360
1;16;11;484364
1;16;2;506380
1;16;21;506852
1;16;3;508406
1;17;1;513449
1;17;11;516453
1;17;2;538480
1;17;21;539007
1;17;3;540510
1;18;1;545549
1;18;11;548553
1;18;2;570569
1;18;21;571052
1;18;3;572587
1;19;1;577627
1;19;11;580632
1;19;2;602659
1;19;21;603222
1;19;3;604678
1;20;1;609722
1;20;11;612729
1;20;2;634745
1;20;21;635355
1;20;3;636775
1;21;1;641819
1;21;11;644828
1;21;2;666845
1;21;21;667578
1;21;3;668874
1;22;1;673910
1;22;11;676917
1;22;2;698944
1;22;21;699439
1;22;3;700961
1;23;1;706000
1;23;11;709007
1;23;2;731034
1;23;21;731788
1;23;3;733053
1;24;1;738092
1;24;11;741095
1;24;2;763112
1;24;21;764204
1;24;3;765138
2;0;4;770178
2;1;1;830219
2;1;11;833227
2;1;2;855253
2;1;21;855738
2;1;3;857271
2;2;1;862312
2;2;11;865318
2;2;2;887346
2;2;21;888174
2;2;3;889376
2;3;1;894416
2;3;11;897424
2;3;2;919453
2;3;21;920141
2;3;3;921473
2;4;1;926516
2;4;11;929522
2;4;2;951553
2;4;21;952031
2;4;3;953572
2;5;1;958603
2;5;11;961604
2;5;2;983632
2;5;21;984355
2;5;3;985659
2;6;1;990691
2;6;11;993690
2;6;2;1015717
2;6;21;1016319
2;6;3;1017746
2;7;1;1022785
2;7;11;1025789
2;7;2;1047804
2;7;21;1048698
2;7;3;1049824
2;8;1;1054867
2;8;11;1057874
2;8;2;1079893
2;8;21;1080612
2;8;3;1081908
2;9;1;1086948
2;9;11;1089953
2;9;2;1111969
2;9;21;1112636
2;9;3;1113987
2;10;1;1119029
2;10;11;1122035
2;10;2;1144052
2;10;21;1144658
2;10;3;1146072
2;11;1;1151116
2;11;11;1154121
2;11;2;1176150
2;11;21;1176756
2;11;3;1178170
2;12;1;1183208
2;12;11;1186211
2;12;2;1208238
2;12;21;1208730
2;12;3;1210256
2;13;1;1215289
2;13;11;1218297
2;13;2;1240312
2;13;21;1240809
2;13;3;1242340
2;14;1;1247380
2;14;11;1250386
2;14;2;1272401
2;14;21;1273260
2;14;3;1274421
2;15;1;1279463
2;15;11;1282467
2;15;2;1304494
2;15;21;1305101
2;15;3;1306524
2;16;1;1311564
2;16;11;1314569
2;16;2;1336586
2;16;21;1337079
2;16;3;1338617
2;17;1;1343659
2;17;11;1346665
2;17;2;1368683
2;17;21;1369175
2;17;3;1370709
2;18;1;1375751
2;18;11;1378757
2;18;2;1400772
2;18;21;1402317
2;18;3;1402790
2;19;1;1407830
2;19;11;1410835
2;19;2;1432852
2;19;21;1433330
2;19;3;1434882
2;20;1;1439923
2;20;11;1442924
2;20;2;1464942
2;20;21;1465621
2;20;3;1466963
2;21;1;1472003
2;21;11;1475010
2;21;2;1497027
2;21;21;1497406
2;21;3;1499044
2;22;1;1504083
2;22;11;1507087
2;22;2;1529103
2;22;21;1529683
2;22;3;1531131
2;23;1;1536171
2;23;11;1539176
2;23;2;1561201
