PartcipantID:be33
InitialTimeStamp:18-51-36-721
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;55
1;1;11;80
1;1;21;49906
1;1;3;49927
1;2;1;59958
1;2;11;59982
1;2;3;119983
1;3;1;130040
1;3;11;130062
1;3;21;171107
1;3;3;171122
1;4;1;181166
1;4;11;181189
1;4;21;215721
1;4;3;215745
1;5;1;225791
1;5;11;225815
1;5;3;285830
1;6;1;295875
1;6;11;295897
1;6;21;348805
1;6;3;348822
1;7;1;358860
1;7;11;358884
1;7;3;418890
1;8;1;428931
1;8;11;428954
1;8;21;468628
1;8;3;468643
1;9;1;478682
1;9;11;478705
1;9;21;526078
1;9;3;526094
2;0;4;536127
2;1;1;596172
2;1;11;596195
2;1;21;626268
2;1;3;626283
2;2;1;636325
2;2;11;636348
2;2;3;696356
2;3;1;706401
2;3;11;706424
2;3;21;735897
2;3;3;735914
2;4;1;745950
2;4;11;745972
2;4;21;792937
2;4;3;792954
2;5;1;802995
2;5;11;803017
2;5;21;852777
2;5;3;852792
2;6;1;862833
2;6;11;862857
2;6;21;914655
2;6;3;914672
2;7;1;924714
2;7;11;924736
2;7;3;984747
2;8;1;994789
2;8;11;994812
2;8;21;1027827
2;8;3;1027853
2;9;1;1037896
2;9;11;1037919
2;9;21;1089427
2;9;3;1089442
2;9;5;1099483
