PartcipantID:be20
InitialTimeStamp:11-48-02-684
1:ItemsNoQuestion;11:ItemsWithQuestion;2:AnswerScreen;21:ParticipantsAnswer;3:InterTrialScreen;4:InterBlockScreen;5:EndScreen
block;trial;eventType;elapsedTime
1;1;1;62
1;1;11;88
1;1;21;43665
1;1;3;43692
1;2;1;53752
1;2;11;53775
1;2;21;84484
1;2;3;84510
1;3;1;94570
1;3;11;94592
1;3;21;128184
1;3;3;128213
1;4;1;138272
1;4;11;138294
1;4;21;180453
1;4;3;180480
1;5;1;190541
1;5;11;190564
1;5;21;230254
1;5;3;230283
1;6;1;240341
1;6;11;240364
1;6;21;279890
1;6;3;279918
1;7;1;289977
1;7;11;290000
1;7;21;336292
1;7;3;336320
1;8;1;346378
1;8;11;346400
1;8;21;381593
1;8;3;381621
1;9;1;391679
1;9;11;391704
1;9;21;418778
1;9;3;418807
2;0;4;428863
2;1;1;488916
2;1;11;488940
2;1;21;533082
2;1;3;533109
2;2;1;543169
2;2;11;543192
2;2;21;585834
2;2;3;585863
2;3;1;595921
2;3;11;595946
2;3;21;628935
2;3;3;628964
2;4;1;639022
2;4;11;639045
2;4;21;674570
2;4;3;674599
2;5;1;684656
2;5;11;684680
2;5;21;713072
2;5;3;713100
2;6;1;723159
2;6;11;723183
2;6;21;749756
2;6;3;749783
2;7;1;759843
2;7;11;759866
2;7;3;819903
2;8;1;829962
2;8;11;829986
2;8;21;849693
2;8;3;849721
2;9;1;859780
2;9;11;859802
2;9;21;907744
2;9;3;907773
2;9;5;917829
